country,ccode,year,month,dates,elecViolence1,l.elecViolence1,elecViolence2,l.elecViolence2,tae1,nvio1,tae2,nvio2,pcgdp,growth,logIMR,logpredict,SPI,lnpop2,political_violence,gov_democracy,gov_interim,logtenure,dem_duration,regav_dem,regav_pcgdp,regav_IMR,regav_growth,gdpdiff,del_reggdp,del_regten,del_regdem,growthdiff,del_reggrow
Mongolia,712,2016,6,6/29/2016,peace,0,peace,0,3,1,16,0,3576.819824,0.930847764,2.721295357,0.000730935,0.253968842,65.46481323,-0.361005604,1,0,4.454347134,3.178053856,1.922758682,8521.857422,2.801679624,1.007753152,0.419723034,-0.821911275,0.072320357,0.085702904,0.923686266,0.034426693
Australia,900,2016,7,7/2/2016,peace,0,peace,0,16,0,16,0,51978.95313,1.009366155,1.163150787,0.00067265,0.06405394,102.1687088,-0.35492,1,0,2.484906673,4.749270439,1.893538172,8472.399414,2.805846142,1.00654245,6.135092258,-0.8589077,0.043621246,0.052871708,1.002805352,0.033215992
Zambia,551,2016,8,8/11/2016,vio,1,peace,0,1,4,6,2,1252.700073,0.956004143,3.763522863,0.001479577,0.30635865,94.72773743,-0.361005604,1,0,3.044522524,1.777773261,1.113853558,2168.047119,3.83096825,0.973383229,0.577801108,-0.033414431,0.070902497,0.068243071,0.982145667,0.075421132
Gabon,481,2016,8,8/28/2016,vio,0,vio,0,2,4,18,0,7082.219727,0.950236857,3.54961729,0.001148905,1.313717104,58.69946671,-0.361005604,0,0,4.43081665,0,1.113853558,2168.047119,3.83096825,0.973383229,3.266635418,-0.033414431,0.070902497,0.068243071,0.976220727,0.075421132
Croatia,344,2016,9,9/11/2016,peace,0,peace,0,12,4,17,0,12367.7998,1.049986362,1.4109869,0.00055595,0.820796341,70.07015228,-0.361005604,1,0,2.302585125,2.823361158,3.179181226,29008.6582,1.412192608,1.013117146,0.426348567,-0.200504631,0.031147409,0.013913705,1.036391854,0.156049833
Russia,365,2016,9,9/18/2016,peace,1,peace,1,1,7,1,6,8722.889648,0.941825867,1.931521416,0.000414075,0.111081402,141.5578613,-0.147044882,0,0,5.308267593,0,3.179181226,29008.6582,1.412192608,1.013117146,0.300699532,-0.200504631,0.031147409,0.013913705,0.92963177,0.156049833
Jordan,663,2016,9,9/20/2016,peace,0,peace,0,2,2,2,2,4151.160156,1.001370192,2.694627285,0.001023349,-0.51242612,84.08203125,-0.339705974,0,0,5.361292362,0,0.775327354,14259.92188,2.469730017,0.980944791,0.29110679,0.833382308,0.112304203,0.063452706,1.020822167,0.10787712
Cape Verde,402,2016,10,10/2/2016,peace,0,peace,0,5,0,5,0,3130.963379,1.028902054,2.879198313,0.000670005,0.110779455,45.52495193,-0.361005604,1,0,2.079441547,3.27714467,1.111886065,2429.056396,3.815246671,0.974064341,1.288962841,-0.001712563,0.073291935,0.057116296,1.056297779,0.076102242
Morocco,600,2016,10,10/7/2016,peace,0,peace,0,4,1,4,1,2996.650146,1.010688186,3.039749146,0.001029508,-1.078307745,109.2554016,-0.361005604,0,0,5.34233427,0,0.859487048,13973.44336,2.444501788,0.981760809,0.214453235,0.838688493,0.077228226,0.14134264,1.029464841,0.108693138
Georgia,372,2016,10,10/8/2016,peace,0,peace,0,3,3,13,0,3856.070068,1.02565968,2.208274364,0.000459849,2.153841684,68.26158905,-0.361005604,1,0,3.610917807,2.621038914,3.209579779,28981.8418,1.402647793,1.014046906,0.133051246,-0.158609614,0.022899412,0.017488817,1.01145196,0.157532737
Czech Republic,316,2016,10,10/15/2016,peace,0,peace,0,25,0,25,0,18485.24023,1.042673111,0.955511391,0.00036148,0.322636445,86.07956696,-0.361005604,1,0,3.555348158,3.212186813,3.209579779,28981.8418,1.402647793,1.014046906,0.637821436,-0.158609614,0.022899412,0.017488817,1.028229713,0.157532737
Montenegro,341,2016,10,10/16/2016,peace,0,peace,0,4,0,4,0,7031.529785,1.078882456,1.029619455,0.000473881,0.680186105,44.12387085,-0.361005604,1,0,3.871201038,2.435074329,3.209579779,28981.8418,1.402647793,1.014046906,0.242618456,-0.158609614,0.022899412,0.017488817,1.063937426,0.157532737
Lithuania,368,2016,10,10/23/2016,peace,0,peace,0,21,0,21,0,14988.56934,1.048217654,1.335001111,0.000348652,0.796105193,64.17150116,-0.361005604,1,0,4.488636494,3.320228338,3.209579779,28981.8418,1.402647793,1.014046906,0.517171025,-0.158609614,0.022899412,0.017488817,1.033697367,0.157532737
Nicaragua,93,2016,11,11/6/2016,peace,0,peace,0,6,1,7,0,2099.589844,1.030761957,2.77258873,0.000707949,-0.711669943,77.0076828,-0.361005604,1,0,4.787491798,3.32323575,3.280618927,11442.67383,2.55770253,0.981853288,0.183487698,-0.080200106,-0.056166176,-0.084655486,1.049812555,-0.007985959
Nicaragua,93,2016,11,11/6/2016,peace,0,peace,0,6,1,7,0,2099.589844,1.030761957,2.77258873,0.000707949,-0.711669943,77.0076828,-0.361005604,1,0,4.787491798,3.32323575,3.280618927,11442.67383,2.55770253,0.981853288,0.183487698,-0.080200106,-0.056166176,-0.084655486,1.049812555,-0.007985959
United States of America,2,2016,11,11/8/2016,peace,0,peace,0,21,0,21,0,57901.06641,1.019610047,1.757857919,0.000291515,0.37109095,160.9485016,-0.061204731,1,0,4.564348221,5.432265282,3.280618927,11442.67383,2.55770253,0.981853288,5.060099125,-0.080200106,-0.056166176,-0.084655486,1.038454533,-0.007985959
United States of America,2,2016,11,11/8/2016,peace,0,peace,0,21,0,21,0,57901.06641,1.019610047,1.757857919,0.000291515,0.37109095,160.9485016,-0.061204731,1,0,4.564348221,5.432265282,3.280618927,11442.67383,2.55770253,0.981853288,5.060099125,-0.080200106,-0.056166176,-0.084655486,1.038454533,-0.007985959
Somalia,520,2016,11,11/10/2016,vio,0,peace,0,4,0,4,0,295.9336548,1.008410692,4.394449234,0.015821218,0.027242218,86.21557617,9.625504494,0,1,3.951243639,0,1.131257727,2168.047119,3.83096825,0.973383229,0.136497796,-0.028413661,0.038896054,0.09732414,1.035985231,0.074903943
Belarus,370,2016,11,11/11/2016,peace,0,peace,0,2,8,2,8,5022.470215,0.84535718,1.064710736,0.000409457,1.081584672,84.16209412,-0.361005604,0,0,5.59842205,0,3.112449687,27892.1582,1.400922977,1.015293607,0.180067465,-0.226429746,-0.005980565,-0.044208176,0.832623363,0.157691211
Bulgaria,355,2016,11,11/13/2016,peace,0,peace,0,2,1,22,0,7496.07959,1.068211675,1.871802211,0.000382708,0.7413629,79.00273895,-0.361005604,1,0,3.258096457,3.305053473,3.112449687,27892.1582,1.400922977,1.015293607,0.268752217,-0.226429746,-0.005980565,-0.044208176,1.052120924,0.157691211
Moldova,359,2016,11,11/13/2016,vio,0,peace,0,4,2,5,1,2273.159912,1.045453072,2.631888866,0.000558791,0.533987677,67.48658752,-0.361005604,1,0,2.484906673,3.305053473,3.112449687,27892.1582,1.400922977,1.015293607,0.081498176,-0.226429746,-0.005980565,-0.044208176,1.029705167,0.157691211
Haiti,41,2016,11,11/20/2016,vio,1,peace,0,1,8,9,3,735.2129517,0.902704358,3.953164816,0.003854388,0.155838699,86.58331299,-0.361005604,0,1,2.397895336,0,3.280618927,11442.67383,2.55770253,0.981853288,0.064251848,-0.080200106,-0.056166176,-0.084655486,0.919388235,-0.007985959
Haiti,41,2016,11,11/20/2016,vio,1,peace,0,1,9,9,3,735.2129517,0.902704358,3.953164816,0.003854388,0.155838699,86.58331299,-0.361005604,0,1,2.397895336,0,3.280618927,11442.67383,2.55770253,0.981853288,0.064251848,-0.080200106,-0.056166176,-0.084655486,0.919388235,-0.007985959
Gambia,420,2016,12,12/1/2016,vio,1,vio,1,1,5,1,4,683.9979858,1.05309689,3.711130142,0.004041108,0.03701517,59.87789154,-0.361005604,0,0,5.602118969,0,1.136765017,2168.047119,3.83096825,0.973383229,0.315490365,-0.018049967,0.126733854,0.096249454,1.081893444,0.077188656
Austria,305,2016,12,12/4/2016,peace,0,peace,0,21,0,21,0,45105.30859,1.018950939,1.098612309,0.000290954,1.607217601,82.66670227,-0.361005604,1,0,2.197224617,4.129818916,3.214597981,29045.70508,1.402080758,1.013358227,1.552908063,-0.178703099,0.04771401,0.055647053,1.005519032,0.155755833
Uzbekistan,704,2016,12,12/4/2016,peace,0,peace,0,8,4,8,4,2575.52002,0.982280552,3.068053007,0.002018364,1.424260024,107.4270096,-0.361005604,0,0,1.609437943,0,1.995091258,9784.155273,2.718271232,1.008127283,0.263233751,-0.693321824,0.093969919,0.137378901,0.974361658,0.034800824
Ghana,452,2016,12,12/7/2016,peace,0,peace,0,4,4,8,0,1941.459961,1.10697031,3.621670723,0.001071158,-0.16806305,105.1972046,-0.361005604,1,0,4.007333279,3.215536833,1.136765017,2168.047119,3.83096825,0.973383229,0.895487905,-0.018049967,0.126733854,0.096249454,1.137239933,0.077188656
Ghana,452,2016,12,12/7/2016,peace,0,peace,0,4,4,8,0,1941.459961,1.10697031,3.621670723,0.001071158,-0.16806305,105.1972046,-0.361005604,1,0,4.007333279,3.215536833,1.136765017,2168.047119,3.83096825,0.973383229,0.895487905,-0.018049967,0.126733854,0.096249454,1.137239933,0.077188656
North Macedonia,343,2016,12,12/11/2016,peace,0,peace,0,5,1,16,0,5152.970215,1.06019032,2.351375341,0.001319459,0.776209553,59.36457825,-0.361005604,1,0,2.564949274,3.264486313,3.214597981,29045.70508,1.402080758,1.013358227,0.177409023,-0.178703099,0.04771401,0.055647053,1.0462147,0.155755833
Romania,360,2016,12,12/11/2016,peace,0,peace,0,8,2,8,2,9538.929688,1.06574738,1.96009481,0.001700092,1.136946915,97.98574829,-0.361005604,1,0,3.258096457,3.267666101,3.214597981,29045.70508,1.402080758,1.013358227,0.328411013,-0.178703099,0.04771401,0.055647053,1.051698565,0.155755833
Kuwait,690,2016,12,12/11/2016,peace,0,peace,0,2,3,11,1,25267.15039,0.922223449,1.96009481,0.00237513,0.013752359,70.6616745,-0.270544857,0,0,4.890348911,0,0.788482105,14259.92188,2.469730017,0.980944791,1.771899581,0.833382308,0.103771992,0.058415871,0.940137982,0.10787712
Cote d'Ivoire,437,2016,12,12/18/2016,peace,0,peace,0,2,7,5,4,1481.652344,1.038693309,4.141546249,0.003873101,-0.209412433,100.4415588,-0.318406343,1,0,4.248495102,1.897119999,1.136765017,2168.047119,3.83096825,0.973383229,0.683404148,-0.018049967,0.126733854,0.096249454,1.067095995,0.077188656
Turkmenistan,701,2017,2,2/12/2017,peace,0,peace,0,4,2,4,2,6642.52002,1.035928726,3.703768015,0.00109086,1.023507199,75.25665283,-0.361005604,0,0,4.820281506,0,1.89911842,9277.237305,2.75768935,1.053270636,0.716001928,0.876240671,0.054885652,0.007847659,0.983535171,0.045876224
Ecuador,130,2017,2,2/19/2017,peace,0,peace,0,23,1,22,1,6216.609863,1.028167605,2.525728703,0.000759131,-0.485385299,94.79688263,-0.357962787,1,0,4.812184334,3.65927887,3.18737175,11574.65039,2.569059914,1.03859323,0.537088335,0.101547018,0.009922187,-0.020635391,0.989961803,0.061410528
Netherlands,210,2017,3,3/15/2017,peace,0,peace,0,13,0,13,0,48799.87109,1.057070971,1.1939224,0.000365683,-0.800725295,95.14505005,-0.361005604,1,0,4.369447708,4.991565704,3.192254524,29936.09961,1.378794666,1.084634883,1.630134583,0.082711257,0.043683186,0.076052375,0.974586904,0.070277095
East Timor,860,2017,3,3/20/2017,peace,0,peace,0,7,0,7,0,2005.279907,0.970976412,3.706228018,0.000791983,0.365363792,52.32359314,-0.361005604,1,0,4.094344616,2.767366886,1.901830857,9277.237305,2.75768935,1.053270636,0.216150552,1.0614959,0.095891662,0.065038644,0.921867907,0.047101352
Bulgaria,355,2017,3,3/26/2017,peace,0,peace,0,3,1,23,0,8275.44043,1.103969097,1.824549317,0.001208733,0.410919551,78.87477875,-0.361005604,1,0,1.386294365,3.317211628,3.192254524,29936.09961,1.378794666,1.084634883,0.276436836,0.082711257,0.043683186,0.076052375,1.017825603,0.070277095
Ecuador,130,2017,4,4/2/2017,peace,0,peace,0,24,1,23,1,6216.609863,1.028167605,2.525728703,0.000728869,0.571373789,94.79688263,-0.357962787,1,0,4.828313828,3.663561583,3.296590875,11883.48047,2.526440867,1.038507449,0.523130417,0.032839179,0.030373726,0.03176564,0.990043581,0.056654163
Serbia (Yugoslavia),345,2017,4,4/2/2017,peace,0,peace,0,22,2,22,2,6284.200195,1.091693044,1.609437943,0.000439227,0.545705202,78.80305481,-0.361005604,1,0,3.637586117,2.862200975,3.23020714,30261.64258,1.368823062,1.084017204,0.207662225,0.047338117,0.023268962,0.010137824,1.007080913,0.068333238
Armenia,371,2017,4,4/2/2017,vio,1,vio,1,1,3,1,2,3868.910156,1.097874641,2.45100522,0.000876154,0.43029701,64.75241089,-0.341939211,0,0,4.700480461,0,3.23020714,30261.64258,1.368823062,1.084017204,0.127848655,0.047338117,0.023268962,0.010137824,1.012783408,0.068333238
Gambia,420,2017,4,4/6/2017,peace,1,peace,1,1,6,1,4,676.6560059,0.989266098,3.68887949,0.005260384,0.026329091,60.31106949,-0.361005604,1,0,1.609437943,0.223143548,1.161319235,2320.584717,3.802963799,1.053508758,0.291588575,0.034755506,0.035683461,-0.002516557,0.939020276,0.078582779
Algeria,615,2017,5,5/4/2017,peace,1,peace,1,1,12,1,6,4012.130127,1.023779392,3.025291204,0.001297639,-0.219601806,113.2569809,-0.182951331,0,0,5.389071941,0,0.80845652,14884.63672,2.441711051,1.021875844,0.269548416,-0.848407149,0.091679253,0.052155521,1.001862764,0.040931053
France,220,2017,5,5/7/2017,peace,0,peace,0,30,0,30,0,40108.92188,1.04590559,1.223775506,0.000445935,-1.342521499,122.7328644,-0.054331016,1,0,0.693147182,4.087376118,3.216245418,28789.42969,1.404045931,1.083721575,1.393182278,-0.00345639,-0.009990231,0.005207332,0.965105414,0.070354193
France,220,2017,5,5/7/2017,peace,0,peace,0,30,0,30,0,40108.92188,1.04590559,1.223775506,0.00042079,-1.342521499,122.7328644,-0.054331016,1,0,4.127134323,4.087376118,3.216245418,28789.42969,1.404045931,1.083721575,1.393182278,-0.00345639,-0.009990231,0.005207332,0.965105414,0.070354193
South Korea,732,2017,5,5/9/2017,peace,0,peace,0,10,2,11,1,31577.35156,1.077870607,1.029619455,0.001280181,-0.182677048,117.7379456,-0.361005604,1,0,1.945910096,3.431295395,1.964654777,9611.196289,2.727761216,1.052444123,3.285475731,0.928819537,0.050130151,0.09131854,1.024159431,0.045200523
South Korea,732,2017,5,5/9/2017,peace,0,peace,0,10,2,11,1,31577.35156,1.077870607,1.029619455,0.001263471,-0.182677048,117.7379456,-0.361005604,1,0,0.693147182,3.431295395,1.964654777,9611.196289,2.727761216,1.052444123,3.285475731,0.928819537,0.050130151,0.09131854,1.024159431,0.045200523
Iran,630,2017,5,5/19/2017,peace,0,peace,0,3,11,3,8,5289.800293,1.052350998,2.549445152,0.000914189,-0.174488108,127.8977509,-0.179894745,0,0,3.850147486,0,0.80845652,14884.63672,2.441711051,1.021875844,0.355386585,-0.848407149,0.091679253,0.052155521,1.029822707,0.040931053
Lesotho,570,2017,6,6/3/2017,peace,0,peace,0,4,1,6,0,1324.829956,1.097431302,4.231203556,0.010149352,0.522074025,58.99265289,-0.361005604,1,0,0.693147182,3.228826046,1.208167826,2300.669678,3.810232544,1.054254278,0.575845361,0.050778084,0.057286389,0.106783189,1.040955067,0.080871053
Lesotho,570,2017,6,6/3/2017,peace,0,peace,0,4,1,6,0,1324.829956,1.097431302,4.231203556,0.004851031,0.522074025,58.99265289,-0.361005604,1,0,3.367295742,3.228826046,1.208167826,2300.669678,3.810232544,1.054254278,0.575845361,0.050778084,0.057286389,0.106783189,1.040955067,0.080871053
United Kingdom,200,2017,6,6/8/2017,peace,0,peace,0,10,0,10,0,39976.78125,0.983248472,1.308332801,0.001832021,-0.69086931,123.2145615,-0.333620369,1,0,2.564949274,4.667362213,3.219377773,30253.59766,1.379295544,1.085165616,1.321389318,0.081712842,0.031149117,0.046856433,0.906081498,0.07204847
France,220,2017,6,6/18/2017,peace,0,peace,0,31,0,31,0,40108.92188,1.04590559,1.223775506,0.000418735,-1.705793128,122.7328644,-0.054331016,1,0,1.098612309,4.088773727,3.219377773,30253.59766,1.379295544,1.085165616,1.325757146,0.081712842,0.031149117,0.046856433,0.963821173,0.07204847
Albania,339,2017,6,6/25/2017,vio,0,peace,0,2,9,8,4,4540.459961,1.10087502,2.079441547,0.000640465,-0.804477399,64.21398163,-0.361005604,1,0,3.850147486,3.295836926,3.219377773,30253.59766,1.379295544,1.085165616,0.150079995,0.081712842,0.031149117,0.046856433,1.014476538,0.07204847
Mongolia,712,2017,7,7/7/2017,peace,0,peace,0,4,1,17,0,3595.380127,1.005189061,2.681021452,0.000688257,-0.672177656,65.75005341,-0.361005604,1,0,0.693147182,3.222203732,1.93983649,9148.104492,2.756084178,1.052263968,0.39301914,0.90275389,0.076851726,0.046298318,0.955263197,0.04572152
Mongolia,712,2017,7,7/7/2017,peace,0,peace,0,4,1,17,0,3595.380127,1.005189061,2.681021452,0.000685914,-0.672177656,65.75005341,-0.361005604,1,0,4.595119953,3.222203732,1.93983649,9148.104492,2.756084178,1.052263968,0.39301914,0.90275389,0.076851726,0.046298318,0.955263197,0.04572152
Papua New Guinea,910,2017,7,7/8/2017,vio,1,peace,0,1,5,9,0,2705.580078,1.053747177,3.660994291,0.002117632,0.193679282,81.64698792,-0.361005604,1,0,4.290459633,3.759260178,1.93983649,9148.104492,2.756084178,1.052263968,0.295753092,0.90275389,0.076851726,0.046298318,1.001409531,0.04572152
East Timor,860,2017,7,7/22/2017,peace,0,peace,0,8,0,8,0,2005.279907,0.970976412,3.706228018,0.000801683,0.547257013,52.32359314,-0.361005604,1,0,1.386294365,2.788092852,1.93983649,9148.104492,2.756084178,1.052263968,0.219201684,0.90275389,0.076851726,0.046298318,0.922749817,0.04572152
Senegal,433,2017,7,7/30/2017,peace,0,peace,0,3,5,14,0,1320.619995,1.069232702,3.490428448,0.001669664,0.251183018,93.704216,-0.361005604,1,0,4.174387455,2.90416503,1.179024306,2320.584717,3.802963799,1.053508758,0.569089353,0.048914269,0.049377676,0.071308196,1.014925361,0.080125526
Rwanda,517,2017,8,8/4/2017,peace,1,peace,0,1,4,2,3,773.8469849,1.053108096,3.33932209,0.002217759,-0.795375929,88.15313721,-0.222884983,0,0,5.631211758,0,1.184630883,2320.584717,3.802963799,1.053508758,0.333470702,0.048914269,0.048320923,0.070777327,0.999619663,0.080125526
Kenya,501,2017,8,8/8/2017,vio,0,vio,0,2,4,6,1,1683.949951,1.106195211,3.459466219,0.001696202,-0.448368904,115.6746674,0.017043425,1,0,3.988984108,2.751535416,1.184630883,2320.584717,3.802963799,1.053508758,0.725657582,0.048914269,0.048320923,0.070777327,1.050010443,0.080125526
Kenya,501,2017,8,8/8/2017,vio,0,vio,0,2,4,6,1,1683.949951,1.106195211,3.459466219,0.001696202,-0.448368904,115.6746674,0.017043425,1,0,3.988984108,2.751535416,1.184630883,2320.584717,3.802963799,1.053508758,0.725657582,0.048914269,0.048320923,0.070777327,1.050010443,0.080125526
Angola,540,2017,8,8/23/2017,vio,1,peace,1,1,2,1,2,4303.689941,1.170489192,3.97781086,0.001321322,0.553697254,105.2353592,-0.357160121,0,0,6.12468338,0,1.184630883,2320.584717,3.802963799,1.053508758,1.854571342,0.048914269,0.048320923,0.070777327,1.111038923,0.080125526
Norway,385,2017,9,9/11/2017,peace,0,peace,0,11,0,11,0,75306.64063,1.072379947,0.74193728,0.000312453,0.189955637,73.97073364,-0.361005604,1,0,3.891820192,4.895349026,3.188975838,29407.34766,1.399800096,1.084354281,2.560810328,0.045237344,0.005855766,0.009794611,0.988957167,0.071237132
Singapore,830,2017,9,9/13/2017,peace,0,peace,0,5,2,5,2,60296.79297,1.063017964,0.788457394,0.000292496,0.799655015,74.96408844,-0.361005604,0,0,5.0689044,0,1.917556683,9277.237305,2.75768935,1.053270636,6.499433994,0.873434186,0.054979812,0.082632646,1.009254336,0.046692181
New Zealand,920,2017,9,9/23/2017,peace,0,peace,0,15,0,15,0,41381.80859,1.061548352,1.568615913,0.00056553,0.611100357,72.50524902,-0.361005604,1,0,2.397895336,4.706522465,1.917556683,9277.237305,2.75768935,1.053270636,4.460574627,0.873434186,0.054979812,0.082632646,1.007859111,0.046692181
Liberia,450,2017,10,10/10/2017,peace,0,peace,0,5,1,4,1,754.6630249,0.977045417,4.007333279,0.001678226,-0.571517126,70.74790955,-0.361005604,1,0,4.962844849,2.545531273,1.195462157,2320.584717,3.802963799,1.053508758,0.325203836,0.017212398,0.041818701,0.083576091,0.927420318,0.079444416
Austria,305,2017,10,10/15/2017,peace,0,peace,0,22,0,22,0,47389.37109,1.050638437,1.064710736,0.000380173,1.066583563,82.81962585,-0.361005604,1,0,2.944438934,4.143134594,3.242812028,30261.64258,1.368823062,1.084017204,1.565988064,0.07193917,0.048937768,0.033232249,0.969208241,0.069970295
Kyrgyz Republic,703,2017,10,10/15/2017,peace,0,peace,0,3,10,3,10,1254.51001,1.108381152,2.884800673,0.004079234,0.7672229,76.49125671,-0.357962787,0,0,4.276666164,0,1.981307889,10006.88672,2.731573905,1.053452438,0.125364661,0.936384261,0.084299557,0.093288668,1.052141666,0.04620884
Czech Republic,316,2017,10,10/21/2017,peace,0,peace,0,26,0,26,0,20409.98047,1.104123116,0.955511391,0.000475805,1.312540146,86.12289429,-0.361005604,1,0,3.850147486,3.251665592,3.242812028,30261.64258,1.368823062,1.084017204,0.674450517,0.07193917,0.048937768,0.033232249,1.018547654,0.069970295
Argentina,160,2017,10,10/22/2017,peace,0,peace,0,17,2,18,0,14588.00977,1.142109036,2.230014324,0.000517246,0.628708661,114.4228439,-0.361005604,1,0,3.178053856,3.555348158,3.320869747,11883.48047,2.526440867,1.038507449,1.227587342,0.032839179,0.029784203,0.042486992,1.099760056,0.056654163
Japan,740,2017,10,10/22/2017,peace,0,peace,0,25,0,25,0,38342.73828,0.988091171,0.641853869,0.000549677,0.190074214,138.0878754,-0.303192347,1,0,4.094344616,4.212127686,1.981307889,10006.88672,2.731573905,1.053452438,3.831634998,0.936384261,0.084299557,0.093288668,0.937955201,0.04620884
Kenya,501,2017,10,10/26/2017,vio,1,vio,1,1,5,1,2,1683.949951,1.106195211,3.459466219,0.003151429,-0.019167788,115.6746674,0.017043425,1,0,4.025351524,2.762117386,1.195462157,2320.584717,3.802963799,1.053508758,0.725657582,0.017212398,0.041818701,0.083576091,1.050010443,0.079444416
Slovenia,349,2017,11,11/12/2017,peace,0,peace,0,15,0,15,0,23498.08789,1.08585012,0.587786615,0.000328907,0.518545849,59.30893707,-0.361005604,1,0,3.68887949,3.295836926,3.225641468,30800.32813,1.36516513,1.085851719,0.762916803,0.119995214,0.078464612,0.113191783,0.99999851,0.070558108
